533686348,3559882239269005,45736804,126614992,148,149,217,0,200,0,1652675,0,"2014-05-04-18.17.43.000000","2014-05-04-18.17.45.321135",1,1,3559882984118191,"34010203",0,24579,0,0
533686349,3809438701877913,29713810,106623379,469,84,9,1,140,0,299778,128,"2014-05-04-18.17.33.000000","2014-05-04-18.17.45.336735",1,1,3809442917430340,"50010102",0,3,0,1048576
533686350,3693593166368780,46027314,129310310,0,750,19,0,0,0,0,0,"2014-05-04-18.17.19.000000","2014-05-04-18.17.45.383535",1,1,3693594105033392,"23010202",0,3,0,0
533686351,3942622297231003,39429122,113939346,1197,463,285,1,500,0,59354,4,"2014-05-04-18.17.32.000000","2014-05-04-18.17.45.383535",1,1,3942623415597897,"11010202",0,51540393987,0,0
533686352,3559133180083690,45684832,126639926,162,414,169,0,570,0,1541546,0,"2014-05-04-18.17.37.000000","2014-05-04-18.17.45.414735",1,1,3559134047751239,"34010203",0,24579,0,32768
533686353,3892924413125202,31197927,121664190,2,0,263,0,0,0,147978,0,"2014-05-04-18.17.43.000000","2014-05-04-18.17.45.445935",1,1,3892949490605286,"31011458",0,786435,0,0
533686354,3558995995397843,45724780,126628286,140,108,298,0,180,0,1421994,0,"2014-05-04-18.17.33.000000","2014-05-04-18.17.45.477135",1,1,3558996830230468,"34010203",0,34359762947,0,32768
533686355,3874191501178658,31160823,121386257,31,0,181,1,0,0,125823,1,"2014-05-04-18.17.14.000000","2014-05-04-18.17.45.539535",0,1,3874194823677254,"31011458",0,786434,0,0
533686356,3880556010210462,31725745,119305047,96,896,76,0,878,0,948193,0,"2014-05-04-18.17.44.000000","2014-05-04-18.17.45.601935",1,1,3880556466774883,"31011458",0,8590721027,0,0
533686357,3985782660871077,39444591,110458399,1279,0,0,0,0,0,52809,0,"2014-05-04-18.18.03.000000","2014-05-04-18.17.45.648735",1,1,3985783701653905,"11010202",0,786435,0,0
533686358,3559950283347832,45636925,126653786,183,203,340,0,280,0,1458197,0,"2014-05-04-18.17.36.000000","2014-05-04-18.17.45.757936",1,1,3559950961080020,"34010203",0,24579,0,0
533686359,3880574280350401,31633882,120464170,12,0,58,0,0,0,362752,0,"2014-05-04-18.17.44.000000","2014-05-04-18.17.45.929536",1,1,3880574615110872,"31011458",0,786435,0,0
533686360,3721428452621362,45735973,126630369,0,10,0,0,0,0,0,0,"2014-05-04-18.17.30.000000","2014-05-04-18.17.45.929536",1,1,3721429559930234,"23010202",0,3,0,0
533686361,3936606629352551,40255075,112110068,1216,431,48,0,450,0,399057,0,"2014-05-04-18.17.09.000000","2014-05-04-18.17.46.101136",1,1,3936608338610565,"11010202",0,786435,0,0
533686362,3892923581589825,31272362,121587075,32,468,252,0,451,0,194449,0,"2014-05-04-18.17.37.000000","2014-05-04-18.17.46.147936",1,1,3892947621304204,"31011458",0,68720263171,0,0
533686363,3872926965366415,31111498,121377643,33,0,243,0,0,0,43159,0,"2014-05-04-18.17.44.000000","2014-05-04-18.17.46.163536",1,1,3872948168450040,"31011458",0,60130328579,0,0
533686364,3559993527230488,40668399,122216315,7,116,350,0,0,0,64,0,"2014-05-04-18.17.24.000000","2014-05-04-18.17.46.319537",1,1,3559994978630177,"21080201",0,51539607555,0,0
533686365,3985705626023026,39444642,110458625,1253,0,300,0,0,0,42576,0,"2014-05-04-18.17.36.000000","2014-05-04-18.17.46.350737",1,1,3985706600105061,"11010202",0,786435,0,0
533686366,3885740715683800,31186686,121445679,20,362,52,2,380,0,88396,2049,"2014-05-04-18.17.19.000000","2014-05-04-18.17.46.381937",1,1,3885741383943747,"31011458",0,13198435024899,0,0
533686367,3559090960291729,45729492,126613233,166,131,116,1,340,0,1320625,4,"2014-05-04-18.17.33.000000","2014-05-04-18.17.46.459937",1,1,3559091595666511,"34010203",0,68719501315,0,131072
533686368,3931334549313518,37710085,117699741,8,0,288,0,0,0,334834,0,"2014-05-04-18.17.34.000000","2014-05-04-18.17.46.475537",0,1,3931331961195406,"11010202",0,786434,0,0
533686369,3559908491867277,45710473,126638296,143,420,177,0,580,0,1378458,0,"2014-05-04-18.16.07.000000","2014-05-04-18.17.46.475537",1,1,3559909266891078,"34010203",0,24579,0,0
533686370,3884971982987043,31183252,121341788,33,0,230,0,0,0,252201,0,"2014-05-04-18.17.45.000000","2014-05-04-18.17.46.647137",0,1,3884975315674490,"31011458",0,786434,0,0
533686371,3553831169700784,30843603,106158538,290,159,211,1,280,0,257551,1024,"2014-05-04-18.16.17.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686372,3553831169700784,30843503,106158472,290,72,206,1,180,0,257551,1024,"2014-05-04-18.16.21.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686373,3553831169700784,30843485,106158464,290,66,202,1,140,0,257551,1024,"2014-05-04-18.16.22.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686374,3553831169700784,30843456,106158461,290,44,194,1,140,0,257552,1024,"2014-05-04-18.16.24.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686375,3553831169700784,30843321,106158705,289,131,92,1,250,0,257552,1024,"2014-05-04-18.16.34.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686376,3553831169700784,30843330,106159077,287,133,90,1,240,0,257553,1024,"2014-05-04-18.16.44.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686377,3553831169700784,30843299,106159449,286,118,114,1,230,0,257554,1024,"2014-05-04-18.16.54.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,3,1,0
533686378,3553831169700784,30843281,106159477,286,114,130,1,230,0,257554,1024,"2014-05-04-18.16.55.000000","2014-05-04-18.17.46.740737",1,1,3553831572742042,"31011460",0,68719476739,1,0
533686379,3934714242739161,37257849,118353794,3,546,271,1,580,0,511620,4,"2014-05-04-18.17.21.000000","2014-05-04-18.17.46.756337",1,1,3934720516326413,"11010202",0,51540393987,0,0
533686380,3934714242739161,37257878,118352061,3,572,271,1,610,0,511622,4,"2014-05-04-18.17.31.000000","2014-05-04-18.17.46.756337",1,1,3934720516326413,"11010202",0,51540393987,0,0
533686381,3943525424685718,39562763,110172692,1374,350,318,0,380,0,426398,0,"2014-05-04-18.16.54.000000","2014-05-04-18.17.46.803137",1,1,3943526384563929,"11010202",0,786435,0,0
533686382,3558871421697978,45603592,126626150,187,0,0,0,0,0,1637005,0,"2014-05-04-18.17.43.000000","2014-05-04-18.17.46.818737",1,1,3558872435397749,"34010203",0,24579,0,0
533686383,3880565995916488,28540037,119084000,332,0,73,0,0,0,668945,0,"2014-05-04-18.17.45.000000","2014-05-04-18.17.46.896738",0,1,3880566367497084,"31011458",0,786434,0,0
533686384,3559852367465705,45641704,126651381,179,444,162,0,590,0,1307611,0,"2014-05-04-18.17.43.000000","2014-05-04-18.17.46.943538",1,1,3559853015617467,"34010203",0,24579,0,0
533686385,3716160695949441,45871942,129017324,0,0,0,0,0,0,0,0,"2014-05-04-18.17.32.000000","2014-05-04-18.17.46.959138",1,1,3716161444112583,"23010202",0,3,0,0
533686386,3983175966943723,37240481,118521476,15,525,267,1,560,0,57881,4,"2014-05-04-18.17.39.000000","2014-05-04-18.17.47.068338",1,1,3983176675788185,"11010202",0,786435,0,0
533686387,3559133180083690,45684616,126639983,161,456,170,0,620,0,1541546,0,"2014-05-04-18.17.39.000000","2014-05-04-18.17.47.083938",1,1,3559134047751239,"34010203",0,24579,0,32768
533686388,3978874694630790,38014868,114698541,114,0,207,0,0,0,32,0,"2014-05-04-18.17.04.000000","2014-05-04-18.17.47.099538",0,1,3978879545987783,"14011001",0,3399682,0,0
533686389,3885673588465673,0,0,0,0,0,4,,,,1050657,"2014-05-04-18.16.04.000000","2014-05-04-18.17.47.161938",0,0,3885672643321787,"31011458",0,524288,0,0
533686390,3741328176439587,45796784,128275347,0,680,58,0,0,0,0,0,"2014-05-04-18.17.40.000000","2014-05-04-18.17.47.208738",1,1,3741330017356264,"23010202",0,3,0,0
533686391,3944404904216744,38516942,116870139,5,466,156,0,500,0,420092,0,"2014-05-04-18.16.48.000000","2014-05-04-18.17.47.255538",1,1,3944405944941764,"11010202",0,786435,0,0
533686392,3707427602850843,45917142,129164581,0,740,116,0,0,0,0,0,"2014-05-04-18.17.36.000000","2014-05-04-18.17.47.333538",1,1,3707429338026926,"23010202",0,3,0,0
533686393,3747411356006834,45801676,128252615,0,860,138,0,0,0,0,0,"2014-05-04-18.17.36.000000","2014-05-04-18.17.47.427138",1,1,3747411744943268,"23010202",0,3,0,0
533686394,3874622383114004,31215643,121500060,23,0,16,0,0,0,499116,0,"2014-05-04-18.17.45.000000","2014-05-04-18.17.47.489539",0,1,3874621952386867,"31011458",0,786434,0,0
533686395,3559105307694009,45623564,126657090,178,436,240,1,990,0,1727841,4,"2014-05-04-18.17.43.000000","2014-05-04-18.17.47.629939",1,1,3559107629559682,"34010203",0,24579,0,0
533686396,3872928335715427,30870998,121007565,25,1000,47,3,0,0,837635,268435459,"2014-05-04-18.17.45.000000","2014-05-04-18.17.47.723539",1,1,3872951767649977,"31011458",0,786435,0,0
533686397,3559756167964754,45596354,126622661,170,0,0,0,0,0,1470196,0,"2014-05-04-18.17.44.000000","2014-05-04-18.17.47.723539",0,1,3559757032836476,"34010203",0,24578,0,0
533686398,3943555064039091,39201404,116288945,12,672,194,1,700,0,95069,4,"2014-05-04-18.17.30.000000","2014-05-04-18.17.47.739139",1,1,3943556424898017,"11010202",0,786435,0,0
533686399,3726559724563428,45736533,126630291,0,0,0,0,0,0,0,0,"2014-05-04-18.17.54.000000","2014-05-04-18.17.47.770339",1,1,3726560497245306,"23010202",0,3,0,0
533686400,3712638574263797,45972099,126547374,0,850,104,0,0,0,0,0,"2014-05-04-18.17.30.000000","2014-05-04-18.17.47.770339",1,1,3712639516001147,"23010202",0,3,0,0
533686401,3559828910949753,45653061,126647686,177,325,168,0,400,0,1451900,0,"2014-05-04-18.17.45.000000","2014-05-04-18.17.47.832739",1,1,3559829652369120,"34010203",0,24579,0,0
533686402,3947028548063710,39580448,113422714,1042,159,238,0,160,0,21715597,0,"2014-05-04-18.17.44.000000","2014-05-04-18.17.47.910739",1,1,3947029667886325,"11010202",0,68720263171,0,0
533686403,3944260596862026,39403969,114113581,998,459,248,1,490,0,184226,4,"2014-05-04-18.17.43.000000","2014-05-04-18.17.47.926339",1,1,3944263122473473,"11010202",0,786435,0,0
533686404,3950544261290014,36699585,118457950,108,0,176,0,0,0,1342,0,"2014-05-04-18.16.58.000000","2014-05-04-18.17.48.082340",1,1,3950544823440788,"15020401",0,128849805315,0,0
533686405,3897809231869134,31396165,120536227,20,896,155,0,0,0,276016,0,"2014-05-04-18.17.46.000000","2014-05-04-18.17.48.082340",1,1,3897810558708035,"31011458",0,3,0,0
533686406,3901145550760862,37750765,113197520,1216,0,105,2,0,0,0,1028,"2014-05-04-18.17.13.000000","2014-05-04-18.17.48.113540",0,1,3901147660452583,"15020401",0,786434,0,0
533686407,3958208533827083,37864242,112621643,973,0,321,1,0,0,26905,16384,"2014-05-04-18.17.25.000000","2014-05-04-18.17.48.129140",1,1,3958263325423121,"14011001",0,11788291,0,0
533686408,3894373887916072,31275927,121584087,16,0,17,0,0,0,110359,0,"2014-05-04-18.17.46.000000","2014-05-04-18.17.48.144740",1,1,3894390107362757,"31011458",0,786435,0,0
533686409,3963155091736666,39593019,116931539,0,0,325,1,0,0,0,1,"2014-05-04-18.17.31.000000","2014-05-04-18.17.48.160340",1,1,3963155709947194,"15020401",0,786435,0,0
533686410,3885740715683800,31186739,121445760,20,333,54,2,340,0,88397,2049,"2014-05-04-18.17.20.000000","2014-05-04-18.17.48.191540",1,1,3885741383943747,"31011458",0,13267154501635,0,0
533686411,3934714242739161,37257878,118352061,3,572,271,1,610,0,511622,4,"2014-05-04-18.17.31.000000","2014-05-04-18.17.48.238340",1,1,3934720516326413,"11010202",0,51540393987,0,0
533686412,3559090960291729,45729483,126613259,165,2,0,1,0,0,1320625,4,"2014-05-04-18.17.35.000000","2014-05-04-18.17.48.253940",1,1,3559091595666511,"34010203",0,68719501315,0,0
533686413,3931331040417953,39547395,113822313,1458,253,342,1,270,0,89019,4,"2014-05-04-18.17.27.000000","2014-05-04-18.17.48.285140",1,1,3931329777660291,"11010202",0,786435,0,0
533686414,3946815715599872,31263336,121339926,8,0,4,2,0,0,120897,16779264,"2014-05-04-18.17.36.000000","2014-05-04-18.17.48.378740",1,1,3946816706053588,"31011458",0,524291,0,4194304
533686415,3978875033382882,38014936,114698857,117,0,106,0,0,0,47,0,"2014-05-04-18.17.01.000000","2014-05-04-18.17.48.441140",0,1,3978884713220527,"14011001",0,3399682,0,0
533686416,3928808499120652,37026286,118993344,12,490,269,1,0,0,125765,16777216,"2014-05-04-18.17.13.000000","2014-05-04-18.17.48.581541",1,1,3928808332653133,"11010202",0,786435,0,0
533686417,3559908491867277,45711987,126638091,144,142,195,0,140,0,1378455,0,"2014-05-04-18.15.37.000000","2014-05-04-18.17.48.612741",1,1,3559909266891078,"34010203",0,85899370499,0,0
533686418,3559950283347832,45637037,126653733,183,258,342,0,360,0,1458197,0,"2014-05-04-18.17.38.000000","2014-05-04-18.17.48.721941",1,1,3559950961080020,"34010203",0,24579,0,32768
